Base	Ortho	HumanVoice	MinGenVoice	PredictedVoice	Derivative	Prob	id_voice_s1	id_voice_root	id_voice_affix	no_long_v_f	no_long_v	Average
beɪf	bafe	5.5	3.34778575745	3.77225576223	beɪvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
seɪləf	sailif	3.5625	2.84311924075	4.10064350511	seɪləfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
seɪləf	sailif	3.5625	2.84311924075	4.10064350511	seɪləvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
kreɪdəf	craedef	5.14285714286	2.84311924075	3.74562368687	kreɪdəfs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
kreɪdəf	craedef	5.14285714286	2.84311924075	3.74562368687	kreɪdəvz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
məleɪf	melaif	5.66666666667	3.34778575745	4.10064350511	məleɪfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
məleɪf	melaif	5.66666666667	3.34778575745	4.10064350511	məleɪvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
tənkeɪf	tinkafe	5.4	3.34778575745	4.10064350511	tənkeɪfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
tənkeɪf	tinkafe	5.4	3.34778575745	4.10064350511	tənkeɪvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
meɪf	mafe	5.42105263158	3.34778575745	3.77225576223	meɪfs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
meɪf	mafe	5.42105263158	3.34778575745	3.77225576223	meɪvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
təɹeɪθ	teraith	4.2	3.65552804658	4.10064350511	təɹeɪθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
təɹeɪθ	teraith	4.2	3.65552804658	4.10064350511	təɹeɪðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
həleɪθ	hilayth	5.0	3.65552804658	4.10064350511	həleɪθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
həleɪθ	hilayth	5.0	3.65552804658	4.10064350511	həleɪðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
neɪgəθ	nagith	3.8	3.37825202937	3.74562368687	neɪgəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
neɪgəθ	nagith	3.8	3.37825202937	3.74562368687	neɪgəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
smeɪθ	smathe	5.07142857143	3.65552804658	3.77225576223	smeɪθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
smeɪθ	smathe	5.07142857143	3.65552804658	3.77225576223	smeɪðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
speɪləθ	spailith	3.8125	3.37825202937	4.10064350511	speɪləθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
speɪləθ	spailith	3.8125	3.37825202937	4.10064350511	speɪləðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
peɪθ	payth	4.77777777778	3.65552804658	3.77225576223	peɪθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
peɪθ	payth	4.77777777778	3.65552804658	3.77225576223	peɪðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
wəɹif	wureef	5.47058823529	3.6353140869	3.77225576223	wəɹifs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
